text,label
done continue healthy participation across rate spectrum maker taker side,0
point study like magellan see fatal bleeds versus,0
mitigate direct impact global warming started groupwide programme reduce environmental footprint,1
solvay’s corporate sustainable development function defines deploys solvay one planet consolidates solvay way selfassessments presents results board directors executive committee trains board directors sustainability matters,1
plan import goods us mostly q next year hopefully completely tax free even,0
march duty care outlined section “duty care plan”,0
leasing discussions committed pipeline progressing offer office space proposed redevelopment triton square,0
think view would significant,0
early analysis carbon water supply chain revealed environmental impacts arise fuel suppliers particular natural gas supply,0
well get bumps quarter quarter based project business relative,0
comed continuing vein unless course air quality enrichment program thats going around country leads consistently higher weather,0
rd also developed new algorithms edf enrs maximise solar power selfconsumption enhancing operational performance whereby rd participating example,1
ive said weve increased cost savings target year runrate basis million,0
similarly focus continuing cost leadership believe layer position us well next year well,0
discussions electricity producers chinese authorities lead definitive tariff apply rd generation nuclear plants retroactive effect date commercial commissioning,0
mind last years working various social agenda key initiative man agement,0
eni expects governments adopt similar schemes growing share group ghg emissions subject regulation short medium term,0
purpose fuel quality life delivering energy safely reliably,0
look jvs weve done years ago approximately takagi tankless water heaters north america going well,0
bp’s first ever offshore wind venture marks important step delivery strategy rapidly grow renewable electricity energy portfolio,1
backdrop made good progress strategy delivering strong operating performance cost effi ciencies well solid returns,0
monitoring marine mammals east anglia one wind farm installation noise mitigation measures aim preserving marine ecosystems,1
schwerpunkt unserer aktivitäten waren die industrietransformation richtung coarmer schlüsseltechnologien sowie die schaffung notwendiger politischer rahmenbedingungen zur erfolgreichen umsetzung unserer klimaneutralitätsstrategie,1
around members came together help clean inside plant damaged floodwater support alternate production plants also lending hand local residents,0
woody biomass sourced sbp certified increase compared exceeding target,1
social environment economic activity closely linked social environment,0
year ill tell one challenges weve last couple years getting highimpact wells drilled,0
weve said accounts went january,0
social acceptance eiffage’s activ ities crucial development sustained long term,0
pursuit solar pseg really driven rps desire achieve policymandated targets low price possible,0
treated hm³ waterstressed areas reduced water consumption compared,1
toray achieved twice higher carrier mobility cmvs singlewalled carbon nano tubes cnts world’s highest performance printingtype semi conductors,0
beginning fy ghg emissions company commits carbon neutrality scopes purchase renewable energy verified carbon offsets simultaneously working reduce emissions operations suppliers,1
mean capex year little bit lower overall spend,0
frankly benefited still benefiting number costreduction activities weve put place past months,0
look towards second half year assuming trajectory going kind hockey stick nature going gradual increase,0
two units combined gross capacity mw,0
former refiner need hot tap done emergency basis clamp designed fabricated installed want supplier responsive,0
perfectly matched upgraded ips pod new dpi aquamatic sterndrive bring increased comfort maneuverability well straightforward servicing maintenance,0
fourth quarter opg recorded million gains related revaluation aro lambton nanticoke generating stations line current decommissioning plans cost estimates,0
lowercarbon future omv invest eur mn innovative energy solutions reoil co processing implement carbon efficiency measures,1
initiatives rainwater harvesting recharge groundwater use treated sewage water enabled us achieve distinction,1
ventika project comprised two megawatt mw wind farms total capacity mw,0
real carbon price – unlike commonly used shadow carbon price – impacts budgets therefore particularly effective fostering lowcarbon decisionmaking within company,1
ensuring healthy planet future generations key part vestas – vestas’ purpose company individuals,1
set goals sourcing strategic biological raw materials sources sustainably produced sense,1
serves four operational wind farms area along construction fifth,0
ngv already interconnectors linking uk france belgium netherlands year power five million homes clean energy,1
one keys technology clean environment,1
think happened us china extraordinarily strong ethylene based per gram process versus carbide producers tied coal strong ethylene first quarter,0
happy interest rates maturities,0
umc continued invest seeds hope help disadvantaged school children committed cultivating four key areas namely life education reading environmental protection green energy basic technology talents,1
couple months process signed handle fuel requirements throughout country believe going see meaningful sga savings,0
see customers responding business overall growing,0
one need accretive roic plan record year focused make sure even acquisitions theyre growing roic,0
within epe edf also contributed global study carbon neutrality france,1
view hydrogen critical solution challenges energy transition clean transportation,0
aims help investors wider society gain better understanding shell addressing risks opportunities energy transition,0
km crosscontinental transanatolian natural gas pipeline tanap celebrated grand opening exxonmobil’s hebron offshore platform entered first production,0
get x flash efficiency core competitors drives cost,0
coal usually dropped ovens openings roof heated gas burning flues walls ovens within coke oven battery,0
baseline emissions equal million tonnes coe includes direct emissions indirect emissions electricity generation scope scope emissions,0
wouldnt say theres going significant bleed second quarter anything remainder year,0
villagers provided litre water cans carrying potable drinking water benefiting persons,0
strategy reflects fund’s ambitions contribute reduction carbon emissions sets intend expand holdings green bonds sustainable investments,1
regard aftertreatment systems know get system liter engine navistar approved epa,0
colloboration production green hydrogen using power ntpc’s plant subsequent uses hydrogen mobility segment well production synthetic fuel explored,1
successful transition sustainable low carbon economy resilient climate change impacts sustainably uses resources strategic importance us,1
coal usa originated almost exclusively underground mining illinois basin northern appalachians,0
addition serving customers circular sustainable products taken tangible actions reduce environmental footprint,1
helped found solutions like shorter routes outside area helped us helped railroads take us grid reduce congestion,0
introduced iso monitor greenhouse gas emissions scheduled thirdparty certification,0
end price quotas €t co group expects price higher €t co phase,0
weve able find tier dealers northwest california excited,0
efforts benefit planet well business performance simultaneously ensure license operate reduce environmental footprint reduce operational costs,1
uva univar value added thats eva metric internally use operationally,0
days relay technologies used highcapacity dc relays hybrid electric vehicles supporting high demand,0
europe pace eco nomic growth increased despite uncertainty concerning form united kingdom’s exit european union,0
capital funding part company’s total capitalization used financing subsidiaries cash held holding company,0
time desks equipped advanced energysaving technology,1
context focus placed expanding renewable energies industrial scale,1
demand gen side think mentioned jason went met sellers traveled around meeting clients prospects coming sales pipeline,0
€ million design build operate maintain contract agreed november neoen french renewable energy producer,0
increase predominantly attributable hydropower plant shares acquired germany april higher generation annual storage power plants,0
underwriting policy enables tokio marine support lowcarbon transition effectively managing risk serving clients aligning priorities plans codified within japan’s energy policies,1
weve got plenty capital think sets us apart aggressively capitalized peers,0
raising forward japan perhaps could couldve given range little bit higher,0
pretty much across board working us help us improve environment,0
say course everyone’s familiar seeing many people retail first half year seeing good results online,0
gave long answer big question long answer,0
performance excellence program generates greater efficiency cost reduction sharing best practices delivered improvement operating ebita margin,0
december desjardins group announced introduction four management practices aimed strengthening environmental risk mitigation short term making reduction desjardins’s carbon footprint reality,1
emission reductions subtracted gross scope emissions achieve net carbon inventory,0
especially ecopower brand pushing heavily,0
bank also scored cdp climate group climate strategy continues focus reduc ing environmental footprint,1
enclosed mall portion expanded ownership completely transformed property openair retail location,0
order support development taiwan’s renewable energy fenc begun purchase green power since,1
achieving goal entail stepping sales gas renewables biofuels power petrochemicals,0
what’s weve cut carbon footprint half recent years,1
tse continue follow progress efforts revised cg code also continue work necessary development market environment,0
minimize carbon footprint continue efforts replace clinker alterna tive cementitious materials increase power consumption clean energy sources,1
issue really gets critical going average ive got get math right ill make simple,0
intesa sanpaolo bank slovenia eliminated emissions year purchasing energy hydroelectric sources privredna banka zagreb croatia purchases around electricity renewable sources intesa sanpaolo bank luxembourg,1
business environment demand new highefficiency technology expand multiplex systems response natural disaster bcps result increased energy consumption,0
besides greenhouse gases natural origin main greenhouse gases produced humankind carbon dioxide methane chlorofluorocarbons nitrogen oxides,0
bypass rail connection port building improve,0
board committees allocation responsibilities board committees bric assists board providing oversight macquarie’s risk management framework advising board macquarie’s risk appetite risk culture risk management strategy,0
kensington plant coming weve got adequate capacity continue ramping,0
product portfolio one three cornerstones volvo buses’ electromo bility strategy,0
another children years reached preschool initiatives,0
denka’s ceramicsbased electronic circuit substrates made using nitride ceramic powder manufactured hightemperature environment ºc boast features highheat conductivity electric insulation smaller thermal expansion superior toughness,0
business region including sakhalin project oil gas development business eastern siberia construction ethylene plant proceeding favorably,0
first annual would think inflationrelated clauses revenue side reverse retransmission side,0
means taking initiative selfcheck status environmental management every effort made improve management levels • “,1
positiveenergy secondary school context project restructure montjoie development area saint denis teams eiffage construction broke ground march positive energy secondary school serve students,0
basically way looking things stars around capital define capital levels,0
date relatively around devaluation currency slight tick dave mentioned freight type things,0
ship fuel tank dedicated heavy fuel oil tanks well distillates lng tanks,0
investigating setting sciencebased emission reduction targets future,1
spent significant amount energy area key part strategy going forward,0
im expecting dramatic changes working capital accounts though right,0
air quality protection standard designed prevent breaches normal worstcase weather conditions focus controlling monitoring air emissions source understanding impacts local airsheds,0
free cash flow strong expect able make sizable debt reductions term loan,0
group therefore built sustainability approach four areas action – integration climate strategy energy production consumption intrinsically linked challenge climate change,1
challenging markets brazil china switzerland indonesia iraq lower gains co sales chf million could compensated overall effort implementing price increases reducing costs,0
turn transfer suburban diesel trains enhance capacity bristol west country ongoing,0
airline customers around world global sales force offer content languages,0
exchange market prices unavailable consideration fair values derived market prices comparable assets comparable transactions,0
despite drop depreciation noncurrent retirement costs well expenses upswing mainly reflected higher fuel purchased power costs due higher power volume renew able energy sourced electricity,0
plan fulfill promoting longterm measures centered conserving energy use year converting fuel sources introducing reusable energy,1
xwb features wider fuselage competing new generation aircraft rollsroyce trent xwb engines systems technology composite material,0
apart apmul evaluated factors based future cash flow projections prepared computing recoverable amount value use mundra power generation plants mw capacity,0
move towards low carbon economy potential drive significant change,0
co emissions ground operations co emissions ground operations include scope emissions locations france netherlands,0
june meidensha pledged reduce greenhouse gas emissions fy compared fy levels part first meiden environmental vision promoting reduction environmental impact,1
amendments ifrs permit entities predominantly undertake insurance activities option defer effective date ifrs january,0
project involves design engineering construction kilotonnes per day ktpd concentrator outsourcing litre per second desalination plant creating jobs construction phase,0
actively addressing climate change increase preserve economic value,0
yes small actually get benefit,0
generating horsepower engine transmission tier engine,0
think time airdyne return space,0
reductions travel indicators ranging mostly result covid restrictions also partly continuing disciplined approach travel,0
june epa approved minnesota sip egus also approved sourcespecific emission limits sherco units strengthening minnesota sip avoided characterizing bart limits,0
clp began rollout cloudbased analytics platform renewable energy assets mainland china india,0
think sort grocery side talked broadbased modest inflation continuing see,0
comprimo sulfur solutions significant technology gas treatment sulfur recovery plants around world,0
companys sin motion projects hybrid vehicles battery electric vehicles bevs battery packs available roll customers,0
mentioned call company would likely andor self build options renewable resources well capacity energy resources,0
also endorsed new take climate change pledge updates environment climate change policy,1
» several projects seeking increase proportion hydrogen injection blast furnace substitute proportion injected coal,0
vision one battery capacity kwh range kilo meters,0
recyclability recycling vestas’ production recycling components decom missioned wind turbines important ways improve co efficiency,1
symrise clear plan action climate protection,1
almost exposure energy sector investmentgrade names lot integrated firms,0
blackrock committed partnering clients efforts align portfolios global ambitions reach net zero emissions,1
including emissions resulting electricity purchased used company emissions consequence company activities produced sources neither owned controlled company,0
first made good pledge active stewards environment – exceeding greenhouse gas water use waste reduction goals,1
includes continued cost takeout efforts inside company well expectation take interconnection,0
request must also present documentation attesting ongoing compliance social environmental obligations undertaken well compliance subcontractors,0
well look industry operating rate recent one announced announced month march,0
corpus active plans dredging adding buoys things like going grow export capacity million barrels day late,0
• quality geographic location physical characteristics operating sustainability properties •,0
three sustainability pillars responsible banking responsible business practices creating social impact,0
introduction implementation energy management systems steered global working group,0
one ones go believe capable food make everything scratch,0
bank also coordinated local governments liquidation screening debts well replacement loans lgfvs bonds,0
want create environment partners successful professional services,0
first theme group test new approach climaterelated specifically focused issue energy mix power generation sector,0
furthermore regard waste plastics achieved recycling rate approximately minimizing simple incineration landfilling producing rpf thermal recycling,1
making transition strictly gas oil along way need sell assets developed,0
overall based work completed barrick continues build resilience withstand potential impacts climate change leverage potential opportunities global economy transitions lowcarbon future,0
corporate responsibility principle guarantee sustainable growth company ensuring daily actions enhance environmental social governance aspects related operations,1
ascertaining feasibility projects examining projects contribute increasing revenue also realizing low carbon society,1
strong decisive commitment want partner choice clients helping address environmental challenges develop business,0
still committed strategically still committed acquisition standpoint,0
emissions contribute global climate change associated impacts environment society,0
use slag helps conserve limestone natural resource used cement provides environmental benefit lowering co emissions around compared concrete made entirely cement,1
since klp ruled investment coal coal companies excluded investments time nok billion earmarked vestment renewable energy developing countries,1
highspeed internet subscriber net activations increased compared driven increased retail activations expanded fttp footprint richer retail offers greater iptv pullthrough higher activations business markets,0
stabilized development properties – includes results generated following,0
refer also portfolio review section additional analysis agl’s electricity gas portfolios,0
technologies maintain cleanliness comfort toto group refined manufacturing technology last one hundred years,0
taking advantage environment foundation developing services econecol inc proactively engaged reuse business,0
projects impact millions lives meeting social needs areas life‑saving healthcare protection devastating diseases improved social mobility low‑income workers action rid world’s oceans plastic,1
employment comp actually little bit able offset cost reductions areas,0
think youve seen time margins business,0
think would emphasize products versus traditional products really simplify expedite endodontic procedure,0
french regions eurovia continued completed work several light rail lines nice saint étienne caen bordeaux lyon upgraded busway nantes accommodate electric vehicles,0
company believes regenerative agriculture one way help build climateresilient world committed promoting farming practices contributing transition,1
australian first achieve living building status case study university wollongong’s sustainable building research centre showcases future green building design achieving living building status year,1
solid high singledigit coming big number last year,0
end continue think hard role society – ensuring acting responsibly making positive contributions people places communities,0
environmental social benefits technologies often installed public sector properties eg residential healthcare elderly care energy intensive industrial facilities,0
addition implementation various measures use alternative raw materials fuels reduce significantly co emissions,1
mandate group involved meaningful welfare driven activities distinctively impact quality life weaker sections society,0
forest responsible hectares planted forests conservation areas distributed leased farmlands supply wood panel plants,0
developed longterm plan fully integrate sustainability business strategy focusing sustainability topics nordea material impact either reducing negative impact increasing positive impact,1
committed part enable transition low carbon economy alignment canada’s commitments reduce ghgs levels,1
decrease attributable implementation measures improve energy performance campus ii energy management system connected technical management building since november,0
mentioned call alluded going taking number actions align spending rate case outcome,0
time reducing debt think important environment,0
new generation biodegradable shampoos reduce environmental footprint products consumers rinse one avenues l’oréal research innovation exploring improve biodegradability,1
think tough compare coming last year,0
moreover intends make highefficiency low carbon thermal power plants alongside renewable means generation,0
respect climate change opportunities united states theres doubt drought areas weve great opportunities respect water supply,0
strategy strategy promote success group benefit shareholders customers stakeholders focus water sewerage services recycling renewable energy waste management,1
think need understand make sure doesnt happen,0
think key thing seeing increased demand,0
want put energy behind us help accelerate migrations platforms well,0
together delivered energy world needs positioned company future,0
also raised million ifc catalyst fund — managed ifc asset management company — invests funds support companies developing innovative ways address climate change,1
said focused growing organically mix oil ngl percentage total production,0
mean well systematic way within capex plans,0
course year well conduct stu mentioned cost reductions expect aggregate dissynergies million exceed million companies,0
well think certainly unique competitive environment ive mentioned certainly handful overthetop folks market relatively short period time,0
dont know really whats happening companies approaches look across board netsuite geographically vertically market segment midmarket enterprise strong across board,0
also sorry mentioned dual fuel efrac certainly esg big target efforts right,0
environmental data contributors required gather relevant data dedicated reporting tool,0
office building constructed moderately sized data center component connected,0
direct co emissions determined mainly usage fossil fuel power plants,0
method used impairment tests consistent employed group valuation companies acquired business combinations acquisitions equity interests,0
gas saw recent update energy outlook got gas growing per year,0
myrtle beach number different sales centers really market primarily impacted,0
right mean gas taxes diesel taxes registration fee loan raised billion year start taking place november year,0
commitment source palm oil sustainable sources helping avoid emissions deforestation see pages,1
part expenditure windfalls used repay national debt,0
thing going see touched efficiencies longer trains additional locomotives thats going help thats going help drive requirement,0
weve seen strength across business reflected numbers,0
present outlook uncertain south africa signalled reliance carbonintensive sectors lieu previously planned renewables investment current recovery measures,0
addition level feature approximately tsubo standard floor mm ceiling height oa floor mm individual air condi tioning zone etc,0
mediumterm plan target reduce costs fy ¥ billion com parison fy generating merger synergies,0
million million include projects solazyme bunge renewable oils moema phase ii facility thats built north france,0
may nyspsc issued order adopting ratemaking utility revenue framework,0
mentioned announcement dated november krasnoyar skaya hpp suspended supply electricity amount required kraz contract since octo ber,0
new locomotive wagon production remains schedule first rollingstock arriving november,0
plan seawater red sea turned drinking water,0
greenbriers approach market find solution well customers whether building railcars leasing railcars like,0
warming projections emissions expected warming based pledges current policies,0
period award free emission allowances performed based european benchmarks specific industrial segment except thermoelectric sector eligible allocations consideration,0
asset classes alternative investment equity assets typically generate higher fees relative fixed income liquidity product assets,0
strive protect investment outcomes clients demonstrated decision close institutional business new clients south african equity multiasset class portfolios,0
south central business owns operates mw portfolio generation assets gulf coast region,0
includes lightduty diesel heavyduty vehicles effective,0
believe it’s one environmentally conscious textile mills pakistan also throughout world,1
theres elements coal solar battery program successful,0
yes way looking right given size business particularly chegg study business degree writing business,0
right thing compliance code ethics supported global compliance program care people communities natural resources,0
eco markets margin growth mainly due higher market prices largescale generation certificates lgc agl’s ability meet significant part compliance obligations renewable generation utilisation existing certificates,0
regarding internal carbon pricing dynamic internal co price based developments particularly relevant regions eu corresponding targets,0
weve set goals deleveraging well way presented plan well continue pay debt asset sales efficiently meaning theres major tax impediment,0
look weve range,0
ltd company entered preliminary agreement one party development maintenance liquefied natural gas lng terminal infrastructure facilities mundra mundra lng project vide agreement dated september,0
establishes principles governing social environmental management oversees development performance management achieve social environmental goals,1
every company present enough certifi cates cover total emissions end year,0
banpu group companies emphasize importance risk management order manage risks may affect business goals objectives leading integrated energy solutions company asiapacific,0
see market increase rps standard years result solar legislation,0
kurita continue striving develop expand sales water treatment chemicals help reduce environmental impact contribute effective use water resources,1
based scenario analyses tokio marine group engages industryacademia collaboration provide climate change risk research natural disasterrelated products services promote environmental protection activities mangrove planting implement environmental disasterprevention awareness programs,1
costreduction programmes continue bring adjusted operating expenses,0
part economic cycle weve seen deleveraging building liquidity cash borrowing client base,0
mean looking different environmental benefits well,0
mediumterm management plan ended fiscal continue pursue growth stepping efforts toward realization vision,0
group effectively supporting development country whose electricity requirements increase significantly every year,0
must work together protect environment ensure agriculture cattle farming sustainable”,1
daikin group believes important understand concerns expectations stakeholders proactive communica tion report voices management utilize business,0
greening operations 一、致力綠色運營 strong advocate sustainable development everbright international manages group’s environmental social governance impacts various aspects establishes green operational practices,1
part announced restructuring genesis morning commitment based upon contingencies financing partner step million refinancing,0
decision begin producing renewable diesel fuel also expected result strong capital returns driven credits generated california low carbon fuel standard lcfs federal renewable fuel standard rfs,0
yes think youre going see going couple year type time period,0
think way got look q q accounting piece pretty much done,0
keppel volunteers planted trees keppel discovery wetlands signify group’s commitment environmental conservation,1
committed getting capital levels back prececl levels end could mean curtail share repurchase authorization bit,0
environment continued climate change continued ghg emissions scope coequivalent ‘ ‘ ‘ ‘ ‘ restated,0
much offset laborrelated expenses,0
part really general surgery opportunity driven restricted measures government takes antibiotics antibiotics overuse,0
however newcrest seeking opportunities improve energy efficiency reduce direct mining processing costs assessing options use renewable power generation low emission technologies reduce greenhouse gas emissions intensity,1
may fastest segment well see terms growth logic much singlewafer cleanoriented environment becoming even,0
starting gain awards starting see better production costs well control,0
acquisitions remain line group’s net zero emissions postpandemic recovery strategy,1
introduced transitional electricity pri ce stabilization mechanism customers regulated market,0
» invest socially environmentally responsible activities create positive impact,1
loan intended provide financing bpdb purchase complete set facilities including gas turbines mitsubishi hitachi power systems ltd,0
association positionevaluation process ford advocates positions science market performancebased environmentally sustainable technologically agnostic harmonized,1
article agreement also aims ensure finance flows consistent low carbon‑impact climate‑resilient development,1
strategic report operational risks risk description risk managed future hydrocarbon production depends delivery large integrated projects ability replace proved oil gas reserves,0
emissions indirectly caused groups activities scope amount thousand tonnes coe groups total emissions,0
need start hedging program weve got lmr assets kentucky diesel used direct indirect much greater,0
contribute realization sustainable society developing new products technologies conducive environmental improvement,1
youre seeing obviously continue part savings go fund investments talking,0
going forward determined help solve social issues business activities addition working materiality identified csr,0
company views continued spending restructuring cost reduction activities part ongoing operating principles provide greater visibility achieving longterm profit growth targets,0
mean definitely committed safe natural gas deliverable system know thats probably highest risk assets,0
utilizing natural pozzolan cement replacement greenhouse gas footprint yard concrete also reduced,1
advanced plans support year ebitda improvement target resources capital initiatives allocated key programmes realise objective •,0
talked youre talking whole million theres couple baskets,0
engine powerful natural gas engine commercial vehicles available market,0
according edison electric institute eei co emissions electric power sector transportation sector emissions,0
accounting policy property equipment accordance ias property equipment stated cost less accumulated depreciation amount impairment,0
reminder currently total site locations covered energy centers current plan get approximately coming years,0
historically backed significant adjustments environmental provision,0
monday senate approved union concession package closes budget deficit substantial amount,0
several green awareness campaigns launched working group •,1
yes big movement scott really euro canadian dollar,0
going covered current longrange contracts,0
recognise minimising effects projects environment understanding local social issues positively contributing host communities essential enablers allow us achieve sdgs,1
new jersey continue afford pay emissions energy,0
pleased adding clinique additional stores,0
accordingly appropriate compare newcrest’s performance gold mining companies •,0
tier dual fuel technology think highlighted event recently,0
target inflation unemployment rate,0
companies conduct autonomous activities setting environmental targets corresponding environmental action plan,1
£ million acquire energ cogen supplier combined heat power chp solutions allow customers reduce costs carbon emissions generating heat power site,1
therefore delivered firstever program devoted entirely super visory responses climate changerelated financial risks delivered first incountry crosssectoral foundational core curriculum program,0
look permitting challenges either coalfired power nuclear expect natural gasfired power major factor gas consumption,0
work climate risk early stage klp industry whole intend report specific risk opportunity factors,0
think weve mentioned past weve added number phlebotomists whether theyd offices patient service centers weve opened patient service centers,0
even though variety driverfriendly initiatives help keep drivers swift proposed going drive carrier,0
made good progress group’s electricity coming renewable energy sources portfolio repositioned focus resources future,1
one thing full screen shows hotspot patients demo,0
course talked consistent energyforward strategy seeking useful life extension boswell facility consistent remaining useful life extensive environmental upgrades weve completed,0
theyre rated higher kilowatts take new higheroutput panels,0
patents already completed registration procedure remaining awaiting result patent office examination phase,0
part investment policy legrand’s management also provides necessary resources implementation actions reduce energy consumption involving suppliers service providers improving group’s energy performance,1
also getting better handle think need environmentally respect side plant,1
continually strive improve environmental climate performance business operations globally,1
example shell business operations centres kuala lumpur malaysia aiming zero food waste landfill implemented several waste projects,1
disposalswriteoff co licences correspond licences consumed delivered regulatory authorities,0
would say broadly implemented getting progress price increases broadly,0
essentially ‘bring energy life’ means getting heat light power customers rely homes businesses,0
basic units co emissions declined due energy conservation activities bdf using diesel fueleffi ciency improvement products using renewable energy overlapping completion dates multiple largescale projects building construction department,1
lapff promotes mandatory carbon reporting hong kong stock exchange,0
negative first year still grew part,0
axa believes work compatible practical work conducted aoa ‘call’ supports members’ commitment investment carbon neutrality well coprelated developments,0
trend accelerate us around gw gasfired power plants construction gw expected either construction subject regulatory approval,0
shell’s technology organisation relevant business lines work together determine content scope budget developing new technology supports activities,0
focused screening coordinating environmental efforts,1
also high expectations pioneer tailings drybackfill method paragominas bauxite mine brazil eliminate need establish new tailing dams,0
addition also part ca investor group collectively engage issuer climate change,1
weve done well clinics getting message across,0
review fleet resulted locomotives wagons identified surplus current requirements group,0
reduce energy consumption establish potential renewable energy generation –,1
mid urban development co ltd building development sales housing greening projects mid facility management co ltd administration office buildings commercial facilities hospitals,0
scope scope emissions calculated based operational control approach unless otherwise stated line greenhouse gas protocol corporate accounting reporting standard,0
respect manufacturing previously disclosed inspections fda ema,0
would point offsets within airtran cost structure also help mitigate,0
im telling going grow x faster years later,0
gaap never completely close always putting new timing differentials tax credits,0
means program get started thereby taking account growth time plants required physical sequestration carbon,0
ntpc reporting annually absolute specific carbon emissions annual sustainability reports,0
subsequently october company announced internal carbon price usd per ton carbon emitted,0
anticipation upcoming aim promoting collaborations foreignaffiliated companies entering japanese market japanese companies well increased opportunities investment japan jetro organizes corporate exchange events networking opportunities,0
ton range fully tier final compliant way enhancements terms transmissions said earlier low cost operation,0
refinancing expected drive annual interest savings approximately £ million,0
lot initiatives include enhanced lowincome programs along,0
simply acting part try stop crisis getting worse,0
indicator based strategy sustainability management,0
axa first global investor initiate divestment coal first phase insurance coverage coal clients,1
utilisation mount piper plant new south wales increased coal supply issues addressed,0
meiji group uses environmentallyfriendly paper order protect finite forest resources help prevent global warming,1
orange specifically identified exposure physical transient risks linked climate change committed net zero carbon,1
progress toward fantastic southern acreage position aligned elevation midstream solution hawkeye broomfield boulder areas mark said earlier,0
however subsequent covid pandemic significant global scale line commitment transparency believe must also reflect potential impact activities,0
actually cut maybe crude runs already guidance put put third quarter,0
• mexico mw installed capacity last three years largest private sector electricity producer country,0
weve said carbon fiber precursor well carbon fiber lines big portion investment constitute large portion spend well,0
thats result everything barbell strategy steve talked cost reduction initiatives place driving project best way,0
methodological guide vinci’s environmental reporting system allows environmental data calculated based spending average unit prices base period source data available,0
consolidated entity comprises company entities controlled financial year’s end time time financial year,0
heating cooling solution involves pumping water via pressure pipes depth metres lake resort,0
vision commitments indorama ventures set clear ambition “to worldclass chemical company making great products society”,0
e risk volume subject credit risk management includes daimler group’s worldwide creditor positions financial institutions issuers securities customers financial services business automotive business,0
ifc’s climate commitments aligned world bank group’s climate targets –,1
opening hotel final phase development,0
continuing installation low high voltage variable speed drives energy efficient motors,0
actions taken objectives working towards feature new annex climate change supplements ri policy available website,1
dm strengthening positive impact particular supporting corporate clients individuals energy transition financial inclusion nickel,1
targeted investment also enables air liquide leverage extensive pipeline network texas louisiana deliver liable economically priced air gases customers thus creating value entire gulf coast,0
priority given receiving electricity komiya solar power plant owned group company,0
bob demonstrated excellent leadership vision throughout process continues develop group’s strategy adapt new challenges ahead,0
scope emissions calculated using location based methodology set ghg protocol,0
important step group’s journey towards cleaner sustainable energy mix also underscored rapid reduction specific co emissions fell gkwheq compared,1
regency committed sustainability implementing measures reduce environmental footprint many years,1
aspects relating fight climate change responsibility energy policies climate change division,0
time last year saw denigration business,0
eiffage committed proactive biodiversity protection policy since,1
one world’s largest investorowned utilities work alongside policymakers ensure deliver clean safe reliable affordable energy customers today tomorrow,1
new rolling stock significantly energy efficient units replaced introduced gtr franchise,1
relationship associates • fulfill role good corporate citizen actively undertake social contribution activities,0
mean energy exposure bitco subsidiary thats pretty much middle market energyservicing type exposure,0
work suppliers ensure compliance sustainable agriculture guiding principles clear roadmap place achieve goal,1
approach determine pay reflects need strike balance,0
calculation includes co ch n hfcs pfcs sf nf,0
using outcomes investigate costeffective improvements local water management systems,0
approach sustainability — sustainability governance risk management • board sustainability committee considers climaterelated issues reviewing guiding strategy sv,0
joint venture aim leader mobility lowcarbon solutions bringing cleaner affordable options indian consumers digital technology key enablers,1
weve set new production records time time time point looking debottlenecking polyethylene,0
residential central airconditioning systems attracted many inquiries highvalueadded airconditioning systems custombuilt houses address advanced diversifying needs customers seeking comfortable healthy indoor environment,0
audio gap expect continue grow oil production egypt,0
scheme also provide affordable housing units onsite area west end short type accommodation,0
we’re going basically restart delaware city able move material delaware city turn ultralow sulfur diesel delaware city,0
without special efforts company able seamlessly connect company’s network working home continued production even skeletal workforce physically present mines plants,0
thats driving toward making sure achieve target,0
strong certainty spending million drive increase capacity tonne end year,0
guests participated environment policy division meeting toured domestic plants exchanged opinions environmental management japan,0
weve got wells said going tie phase end year,0
addition construction jobs westgate oxford provide around new retail service jobs opens,0
group prepares annual reports evaluations followups monthly average flows projects creating overview water resources used energy generation,0
incremental capital get tons period par million,0
interindustry cooperation started make considerations developing nextgeneration disaster prevention mitigation service partnership kddi corporation toyota motor cor poration oyo corporation,0
either per member per month basis pmpm shared savings,0
means one brands pays authorised nonprofit waste manager every market instance ecoembes spain cost collect manage packing packaging materials used customers,0
huscompagniet’s archetype house including upstream downstream emissions energy efficient emits less carbon per per year lifetime houses nearly energy classes,1
deeper rollout glte networks meant increased mobile internet penetration rural areas versus time jio’s launch,0
example emit co thus effective curbing global warming,1
exchange rates used consolidated income statement balance sheet set page,0
however ccfs estimated multiyear time horizons produce unbiased model estimates,0
continuing drive profit margin improvement focusing manufacturing excellence cost management,0
albeit things like flng guess offshore side hydrocarbons continues activity onshore lng projects right,0
